"nom_lieu";"raison_sociale";"statut";"type_declarant";"code_postal";"departement";"region";"code_naf";"numero";"date_validite";"latitude";"longitude"
"Théâtre et salles polyvalentes de l'ancien Casino";"COMMUNE DE BAGNERES DE LUCHON";"Valide";"un organisme public ou mixte";"31110";"Haute-Garonne";"Occitanie";"84.11Z";"1-005300";"2025-11-07";"42.8260191679408";"0.612277275816061"
"Pavillon Normand";"COMMUNE DE BAGNERES DE LUCHON";"Valide";"un organisme public ou mixte";"31110";"Haute-Garonne";"Occitanie";"84.11Z";"1-005302";"2025-11-07";"42.8260191679408";"0.612277275816061"
"Théâtre et salles polyvalentes de l'ancien Casino";"COMMUNE DE BAGNERES DE LUCHON";"Invalide";"un organisme public ou mixte";"31110";"Haute-Garonne";"Occitanie";"84.11Z";"1-005304";"";"42.8260191679408";"0.612277275816061"
"la gabiotte";"LA GABIOTTE";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"70220";"Haute-Saône";"Bourgogne-Franche-Comté";"56.10A";"1-005323";"2025-10-17";"47.87655605386958";"6.44209653765839"
"LE ZINOR";"LE COLLECTIF ICROACOA";"Valide";"une association de loi 1901 ou 1908";"85600";"Vendée";"Pays-de-la-Loire";"90.04Z";"1-005324";"2025-10-04";"46.97887121166499";"-1.171941783924685"
"CHEZ LATIE";"CHEZ LATIE";"Valide";"";"37000";"Indre-et-Loire";"Centre-Val de Loire";"56.30Z";"1-005325";"2025-10-04";"47.361715482696674";"0.689210702589968"
"Centre socioculturel Madeleine Rebérioux";"COMMUNE DE CRETEIL";"Valide";"un organisme public ou mixte";"94000";"Val-de-Marne";"Île-de-France";"84.11Z";"1-005347";"2025-10-04";"48.761731020182914";"2.473504398181475"
"Théâtre de la Verrière";"LA VERRIERE";"Valide";"une association de loi 1901 ou 1908";"59800";"Nord";"Hauts-de-France";"90.01Z";"1-005358";"2025-10-05";"50.64724837612816";"3.097279217636865"
"THEATRE DE LA MOUCHE";"COMMUNE DE SAINT GENIS LAVAL";"Valide";"";"69230";"Rhône";"Auvergne-Rhône-Alpes";"90.04Z";"1-005361";"2025-10-30";"45.67890143905224";"4.795339197261322"
"Maison des Arts";"LA MAISON DES ARTS";"Valide";"une association de loi 1901 ou 1908";"79170";"Deux-Sèvres";"Nouvelle-Aquitaine";"94.99Z";"1-005364";"2025-10-05";"46.10289804731082";"-0.234987791498874"
"Maison des Arts";"LA MAISON DES ARTS";"Invalide";"une association de loi 1901 ou 1908";"79170";"Deux-Sèvres";"Nouvelle-Aquitaine";"94.99Z";"1-005370";"";"46.10289804731082";"-0.234987791498874"
"Centre des Congrès Pierre Baudis";"TOULOUSE CONGRES";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"31000";"Haute-Garonne";"Occitanie";"82.30Z";"1-005380";"2025-10-05";"43.57981812964412";"1.504687928408735"
"Arkéa Aréna";"SENSO";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"33270";"Gironde";"Nouvelle-Aquitaine";"90.02Z";"1-005382";"2025-10-05";"44.816324082400286";"-0.532712800070846"
"ESPACE CULTUREL EOLE";"COMMUNE DE CRAPONNE";"Valide";"un organisme public ou mixte";"69290";"Rhône";"Auvergne-Rhône-Alpes";"84.11Z";"1-005383";"2025-10-05";"45.748273603049036";"4.643233456570361"
"JASS CLUB";"JASS CLUB PARIS";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"75013";"Paris";"Île-de-France";"90.04Z";"1-005401";"2025-10-05";"48.88167694638392";"2.403654858139889"
"LA MURISSERIE";"SAS LE CIMET";"Invalide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"13006";"Bouches-du-Rhône";"Provence-Alpes-Côte d'Azur";"56.10A";"1-005471";"";"43.28923352028234";"5.370973330022178"
"Salle Atmosphère";"CC GRAND-FIGEAC";"Valide";"un organisme public ou mixte";"12700";"Lot";"Occitanie";"84.11Z";"1-005472";"2025-10-08";"44.592361816166616";"2.102048094211591"
"Centre Culturel Latronquière";"CC GRAND-FIGEAC";"Valide";"un organisme public ou mixte";"46210";"Lot";"Occitanie";"84.11Z";"1-005473";"2025-10-08";"44.592361816166616";"2.102048094211591"
"Pôle Culturel Leyme";"CC GRAND-FIGEAC";"Valide";"un organisme public ou mixte";"46120";"Lot";"Occitanie";"84.11Z";"1-005476";"2025-10-08";"44.592361816166616";"2.102048094211591"
"Salle Théminettes";"CC GRAND-FIGEAC";"Valide";"un organisme public ou mixte";"46120";"Lot";"Occitanie";"84.11Z";"1-005477";"2025-10-08";"44.592361816166616";"2.102048094211591"
"COMPLEXE SOCIO-CULTUREL LA SUCRERIE";"COMMUNE COULOMMIERS";"Valide";"un organisme public ou mixte";"77120";"Seine-et-Marne";"Île-de-France";"90.02Z";"1-005480";"2025-10-08";"48.732972524512846";"3.107840067665434"
"Théâtre Gérard Philipe";"COMMUNE DE FROUARD";"Valide";"un organisme public ou mixte";"54390";"Meurthe-et-Moselle";"Grand-Est";"90.04Z";"1-005481";"2025-10-08";"48.73352046083011";"6.096432137128618"
"Chapiteau de cirque 11m rond";"CIRQUE AITAL";"Invalide";"une association de loi 1901 ou 1908";"31600";"Haute-Garonne";"Occitanie";"90.01Z";"1-005497";"";"43.48982731544124";"1.347477452920659"
"Chapiteau de cirque 20m rond";"CIRQUE AITAL";"Invalide";"une association de loi 1901 ou 1908";"31600";"Haute-Garonne";"Occitanie";"90.01Z";"1-005499";"";"43.48982731544124";"1.347477452920659"
"Comédie-Française - Salle Richelieu";"COMEDIE FRANCAISE";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"75001";"Paris";"Île-de-France";"90.01Z";"1-005518";"2025-10-08";"48.86957652370996";"2.325888016639641"
"Salle Charles Boyer";"CC GRAND-FIGEAC";"Valide";"un organisme public ou mixte";"46100";"Lot";"Occitanie";"84.11Z";"1-005521";"2025-10-08";"44.592361816166616";"2.102048094211591"
"ATLA";"ATLA";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"75018";"Paris";"Île-de-France";"85.52Z";"1-005522";"2025-10-08";"48.9011472414796";"2.335171130235882"
"Espace culturel La Buire / Maison des médias";"COMMUNE DE L HORME";"Invalide";"un organisme public ou mixte";"42152";"Loire";"Auvergne-Rhône-Alpes";"84.11Z";"1-005525";"";"45.49331961577949";"4.561482806441272"
"Château d'Hardelot - Centre culturel de l'Entente cordiale";"DEPARTEMENT DU PAS DE CALAIS";"Valide";"un organisme public ou mixte";"62360";"Pas-de-Calais";"Hauts-de-France";"84.11Z";"1-005526";"2025-10-08";"50.27393792757174";"2.685955408793712"
"THEATRE DU CHAMP EXQUIS";"THEATRE DU CHAMP EXQUIS";"Valide";"une association de loi 1901 ou 1908";"14550";"Calvados";"Normandie";"90.01Z";"1-005540";"2025-10-09";"49.219087532257504";"-0.28853603659742"
"MJC de Pamiers";"MAISON DES JEUNES ET DE LA CULTURE";"Valide";"une association de loi 1901 ou 1908";"09100";"Ariège";"Occitanie";"90.04Z";"1-005574";"2025-12-03";"43.1062645845951";"1.688637101740007"
"Médiathèque Jacques Fraisse";"COMMUNE DE SAINT-HILAIRE-DE-RIEZ";"Valide";"un organisme public ou mixte";"85270";"Vendée";"Pays-de-la-Loire";"84.11Z";"1-005579";"2025-10-09";"46.79291481987085";"-1.979228330115754"
"Eglise Saint-Hilaire";"COMMUNE DE SAINT-HILAIRE-DE-RIEZ";"Valide";"un organisme public ou mixte";"85270";"Vendée";"Pays-de-la-Loire";"84.11Z";"1-005580";"2025-11-14";"46.79291481987085";"-1.979228330115754"
"Gare aux Musiques";"COMMUNE DE LOUVIERS";"Valide";"un organisme public ou mixte";"27400";"Eure";"Normandie";"84.11Z";"1-005581";"2025-10-18";"49.21231230898058";"1.236629055639154"
"Musée de La Bourrine du Bois Juquaud";"COMMUNE DE SAINT-HILAIRE-DE-RIEZ";"Valide";"un organisme public ou mixte";"85270";"Vendée";"Pays-de-la-Loire";"84.11Z";"1-005583";"2025-11-14";"46.79291481987085";"-1.979228330115754"
"La Barbacane";"SYND INTERCOM GESTION LA BARBACANE";"Valide";"un organisme public ou mixte";"78650";"Yvelines";"Île-de-France";"90.01Z";"1-005587";"2025-10-09";"48.83007172964426";"1.839166415473147"
"LE SAX";"LE SAX";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"78260";"Yvelines";"Île-de-France";"90.01Z";"1-005589";"2025-10-09";"48.95698966069594";"2.049464277891618"
"Complexe sportif de La Faye";"COMMUNE DE SAINT-HILAIRE-DE-RIEZ";"Valide";"un organisme public ou mixte";"85270";"Vendée";"Pays-de-la-Loire";"84.11Z";"1-005591";"2025-11-14";"46.79291481987085";"-1.979228330115754"
"Le Moulin";"COMMUNE DE LOUVIERS";"Valide";"un organisme public ou mixte";"27400";"Eure";"Normandie";"84.11Z";"1-005594";"2025-10-18";"49.21231230898058";"1.236629055639154"
"Grange de la Cour de Baisse";"COMMUNE DE SAINT-HILAIRE-DE-RIEZ";"Valide";"un organisme public ou mixte";"85270";"Vendée";"Pays-de-la-Loire";"84.11Z";"1-005599";"2025-10-09";"46.79291481987085";"-1.979228330115754"
"Espace Jeunesse 45 Tours";"COMMUNE DE SAINT-HILAIRE-DE-RIEZ";"Valide";"un organisme public ou mixte";"85270";"Vendée";"Pays-de-la-Loire";"84.11Z";"1-005602";"2025-11-14";"46.79291481987085";"-1.979228330115754"
"camping pontaillac plage";"LES CAMPEOLES";"Invalide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"17200";"Charente-Maritime";"Nouvelle-Aquitaine";"55.30Z";"1-005606";"";"45.69836180844268";"-0.98873038669177"
"Gymnase Valère LAMI";"COMMUNE DE BAIE-MAHAULT";"Valide";"un organisme public ou mixte";"97122";"Guadeloupe";"Guadeloupe";"84.11Z";"1-005608";"2025-10-09";"16.266840205213473";"-61.59094859167488"
"Salle de La Baritaudière";"COMMUNE DE SAINT-HILAIRE-DE-RIEZ";"Valide";"un organisme public ou mixte";"85270";"Vendée";"Pays-de-la-Loire";"84.11Z";"1-005611";"2025-11-14";"46.79291481987085";"-1.979228330115754"
"Château d'Hardelot, Centre culturel de l'Entente cordiale";"DEPARTEMENT DU PAS DE CALAIS";"Valide";"un organisme public ou mixte";"62360";"Pas-de-Calais";"Hauts-de-France";"84.11Z";"1-005618";"2025-10-09";"50.27393792757174";"2.685955408793712"
"THEATRE DE L'ESCABEAU";"THEATRE DE L'ESCABEAU";"Valide";"une association de loi 1901 ou 1908";"45250";"Loiret";"Centre-Val de Loire";"90.01Z";"1-005619";"2025-10-09";"47.68607470711979";"2.744206958304946"
"Stade Fiesque Duchesne";"COMMUNE DE BAIE-MAHAULT";"Valide";"un organisme public ou mixte";"97122";"Guadeloupe";"Guadeloupe";"84.11Z";"1-005625";"2025-10-09";"16.266840205213473";"-61.59094859167488"
"AUVERGNE EVENEMENTS";"AUVERGNE EVENEMENTS";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"63800";"Puy-de-Dôme";"Auvergne-Rhône-Alpes";"82.30Z";"1-005630";"2025-10-11";"45.7314286654086";"3.260912496227867"
"L'échappé, espace culturel de Sorbiers";"COMMUNE DE SORBIERS";"Valide";"un organisme public ou mixte";"42290";"Loire";"Auvergne-Rhône-Alpes";"84.11Z";"1-005631";"2025-10-12";"45.47554793141811";"4.459179796080717"
"ALTIGONE";"ALTIGONE";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"31650";"Haute-Garonne";"Occitanie";"90.04Z";"1-005636";"2025-10-09";"43.530591364569055";"1.559797958125248"
"CAFE DE L ESPACE";"ESPACE ASSOCIATIF ALAIN FAURIAUX";"Valide";"une association de loi 1901 ou 1908";"23260";"Creuse";"Nouvelle-Aquitaine";"94.99Z";"1-005639";"2025-10-09";"45.885375286808305";"2.429099747259353"
"LATITUDE CIRQUE";"LATITUDE CIRQUE";"Valide";"une association de loi 1901 ou 1908";"97320";"Guyane";"Guyane";"90.01Z";"1-005640";"2025-10-09";"5.474525692291047";"-53.93033631812041"
"Le Molotov";"AFAM";"Invalide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"13006";"Bouches-du-Rhône";"Provence-Alpes-Côte d'Azur";"90.01Z";"1-005644";"";"43.28923352028234";"5.370973330022178"
"Bouffon Théâtre";"BOUFFON THEATRE";"Valide";"une association de loi 1901 ou 1908";"75019";"Paris";"Île-de-France";"90.01Z";"1-005645";"2025-10-09";"48.88167694638392";"2.403654858139889"
"camping pontaillac plage";"LES CAMPEOLES";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"17200";"Vendée";"Pays-de-la-Loire";"55.30Z";"1-005656";"2025-10-10";"46.43464285741101";"-1.522952700496492"
"MOREX CUSTOM HOUSE";"MOREX";"Invalide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"35132";"Ille-et-Vilaine";"Bretagne";"56.30Z";"1-005661";"";"48.120784702403185";"-1.724391434852958"
"Cirque Fantasia";"BEAUTOUR RODOLPHE";"Valide";"";"17430";"Charente-Maritime";"Nouvelle-Aquitaine";"93.29Z";"1-005672";"2025-10-10";"45.94813116321372";"-0.941315849657199"
"Grand chapiteau";"ACADEMIE FRATELLINI";"Valide";"une association de loi 1901 ou 1908";"93210";"Seine-Saint-Denis";"Île-de-France";"85.52Z";"1-005683";"2025-11-01";"48.92768480966948";"2.375104343331564"
"Halle";"ACADEMIE FRATELLINI";"Valide";"une association de loi 1901 ou 1908";"93210";"Seine-Saint-Denis";"Île-de-France";"85.52Z";"1-005688";"2025-11-01";"48.92768480966948";"2.375104343331564"
"Centre national du costume et de la scène";"ETABLISSEMENT PUBLIC DE COOPERATION CULTURELLE DU CENTRE NATIONAL DU COSTUME DE SCENE ET DE LA SCENOGRAPHIE";"Valide";"un organisme public ou mixte";"03000";"Allier";"Auvergne-Rhône-Alpes";"91.03Z";"1-005689";"2025-10-11";"46.57976767029321";"3.240688365746617"
"Petit chapiteau";"ACADEMIE FRATELLINI";"Valide";"une association de loi 1901 ou 1908";"93210";"Seine-Saint-Denis";"Île-de-France";"85.52Z";"1-005691";"2025-11-01";"48.92768480966948";"2.375104343331564"
"Le Clando";"LE CLANDO";"Invalide";"une association de loi 1901 ou 1908";"34110";"Hérault";"Occitanie";"94.99Z";"1-005704";"";"43.48358218385273";"3.74877759060314"
"Ecole normale supérieure";"ECOLE NORMALE SUPERIEURE";"Invalide";"un organisme public ou mixte";"75005";"Paris";"Île-de-France";"85.42Z";"1-005706";"";"48.84024227320135";"2.361966407324183"
"Médiathèque Grand M";"COMMUNE DE TOULOUSE";"Valide";"un organisme public ou mixte";"31100";"Haute-Garonne";"Occitanie";"84.11Z";"1-005708";"2025-10-11";"43.57981812964412";"1.504687928408735"
"Ecole normale supérieure";"ECOLE NORMALE SUPERIEURE";"Invalide";"un organisme public ou mixte";"75005";"Paris";"Île-de-France";"85.42Z";"1-005723";"";"48.84024227320135";"2.361966407324183"
"SALLE BELLEGRAVE";"COMMUNE DE PESSAC";"Valide";"un organisme public ou mixte";"33600";"Gironde";"Nouvelle-Aquitaine";"84.11Z";"1-005727";"2025-11-23";"44.75542199656586";"-0.759015380199787"
"SALLE LE GALET";"COMMUNE DE PESSAC";"Valide";"un organisme public ou mixte";"33600";"Gironde";"Nouvelle-Aquitaine";"84.11Z";"1-005731";"2025-11-23";"44.75542199656586";"-0.759015380199787"
"MEDIATHEQUE JACQUES ELLUL";"COMMUNE DE PESSAC";"Valide";"un organisme public ou mixte";"33600";"Gironde";"Nouvelle-Aquitaine";"84.11Z";"1-005735";"2025-11-23";"44.75542199656586";"-0.759015380199787"
"THEATRE DE LA NATURE - FORET DU BOURGAILH";"COMMUNE DE PESSAC";"Valide";"un organisme public ou mixte";"33600";"Gironde";"Nouvelle-Aquitaine";"84.11Z";"1-005736";"2025-11-23";"44.75542199656586";"-0.759015380199787"
"SALLE LE ROYAL";"COMMUNE DE PESSAC";"Valide";"un organisme public ou mixte";"33600";"Gironde";"Nouvelle-Aquitaine";"84.11Z";"1-005739";"2025-11-23";"44.75542199656586";"-0.759015380199787"
"CAFE-THEATRE DE CARCANS";"CAFE-THEATRE DE CARCANS";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"33121";"Gironde";"Nouvelle-Aquitaine";"90.01Z";"1-005740";"2025-10-11";"45.05732981802961";"-0.911728522040799"
"LABLASCENE";"LABLASCENE PRODUCTION";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"07230";"Ardèche";"Auvergne-Rhône-Alpes";"70.10Z";"1-005742";"2025-11-01";"44.48552924769765";"4.180646099610729"
"LES POISSONS VOLANTS";"LES 3 P'TITS CHATS";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"82160";"Tarn-et-Garonne";"Occitanie";"56.30Z";"1-005743";"2025-10-24";"44.178533412376495";"1.832741914485212"
"CENTRE CULTUREL DE LOUÉ";"LBN COMMUNAUTE";"Valide";"un organisme public ou mixte";"72540";"Sarthe";"Pays-de-la-Loire";"84.11Z";"1-005750";"2025-10-11";"47.96274975064437";"-0.044571584311441"
"Centre culturel du Coglais";"CC COUESNON MARCHES DE BRETAGNE";"Valide";"un organisme public ou mixte";"35460";"Ille-et-Vilaine";"Bretagne";"84.11Z";"1-005758";"2025-10-11";"48.347469821724616";"-1.407952354385694"
"CARGO DE NUIT";"ANDROMEDE";"Invalide";"une association de loi 1901 ou 1908";"13200";"Bouches-du-Rhône";"Provence-Alpes-Côte d'Azur";"90.01Z";"1-005769";"";"43.69587403628157";"4.758523667941195"
"THEATRE DE CHES CABOTANS D'AMIENS";"THEATRE D ANIMATION PICARD";"Valide";"une association de loi 1901 ou 1908";"80000";"Somme";"Hauts-de-France";"90.01Z";"1-005775";"2025-10-11";"49.89976114896592";"2.226839974216019"
"espace Montrichard";"COMMUNE DE PONT A MOUSSON";"Valide";"un organisme public ou mixte";"54700";"Meurthe-et-Moselle";"Grand-Est";"84.11Z";"1-005780";"2026-01-15";"48.977310718134895";"6.043392720084766"
"Théâtre Carnot";"ASSOCIATION CARNOT ET CIE";"Valide";"une association de loi 1901 ou 1908";"84000";"Vaucluse";"Provence-Alpes-Côte d'Azur";"90.01Z";"1-005794";"2025-11-01";"43.996639891561024";"4.845568850662445"
"ESPACE SOCIAL MULTIFONCTIONS";"LBN COMMUNAUTE";"Valide";"un organisme public ou mixte";"72550";"Sarthe";"Pays-de-la-Loire";"84.11Z";"1-005813";"2025-10-12";"47.96274975064437";"-0.044571584311441"
"LE BOUILLON";"UNIVERSITE D'ORLEANS";"Valide";"un organisme public ou mixte";"45100";"Loiret";"Centre-Val de Loire";"85.42Z";"1-005819";"2025-10-12";"47.831682543992514";"1.914570770772311"
"Etablissement public du château, du musée et du domaine national de Versailles";"ETABLISSEMENT PUBLIC DU CHATEAU DU MUSEE ET DU DOMAINE NATIONAL DE VERSAILLES";"Valide";"un organisme public ou mixte";"78000";"Yvelines";"Île-de-France";"91.03Z";"1-005822";"2025-10-12";"48.8284864290046";"2.148481478955964"
"HALTE GARDERIE ECOLE DE MUSIQUE";"LBN COMMUNAUTE";"Valide";"un organisme public ou mixte";"72550";"Sarthe";"Pays-de-la-Loire";"84.11Z";"1-005823";"2025-10-12";"47.96274975064437";"-0.044571584311441"
"ESPACE VEGRE ET CHAMPAGNE";"LBN COMMUNAUTE";"Valide";"un organisme public ou mixte";"72350";"Sarthe";"Pays-de-la-Loire";"84.11Z";"1-005829";"2025-10-12";"47.96274975064437";"-0.044571584311441"
"Espace Saint-Laurent";"COMMUNE DE PONT A MOUSSON";"Valide";"un organisme public ou mixte";"54700";"Meurthe-et-Moselle";"Grand-Est";"84.11Z";"1-005831";"2025-12-19";"48.977310718134895";"6.043392720084766"
"Centre culturel Maison du Savoir";"COMMUNE DE SAINT LAURENT DE NESTE";"Valide";"un organisme public ou mixte";"65150";"Hautes-Pyrénées";"Occitanie";"84.11Z";"1-005833";"2025-10-12";"43.09132013165934";"0.465482202630543"
"Arènes de Lunel";"COMMUNE DE LUNEL";"Valide";"un organisme public ou mixte";"34400";"Hérault";"Occitanie";"84.11Z";"1-005842";"2025-11-02";"43.73710292336779";"4.122389638092126"
"Espace Georges Brassens";"COMMUNE DE LUNEL";"Valide";"un organisme public ou mixte";"34400";"Hérault";"Occitanie";"84.11Z";"1-005848";"2025-11-02";"43.73710292336779";"4.122389638092126"
"Espace Castel";"COMMUNE DE LUNEL";"Valide";"un organisme public ou mixte";"34400";"Hérault";"Occitanie";"84.11Z";"1-005851";"2025-11-02";"43.73710292336779";"4.122389638092126"
"LE ROOFTOP DES TERRASSES";"LE ROOFTOP DES TERRASSES";"Invalide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"13002";"Bouches-du-Rhône";"Provence-Alpes-Côte d'Azur";"56.10A";"1-005853";"";"43.30147515431675";"5.373995476042468"
"Espace culturel Capellia";"COMMUNE DE LA CHAPELLE-SUR-ERDRE";"Valide";"un organisme public ou mixte";"44240";"Loire-Atlantique";"Pays-de-la-Loire";"84.11Z";"1-005865";"2025-10-12";"47.38934501675464";"-1.507389119159307"
"SAS CASINO DE VIC SUR CERE";"CASINO DE VIC SUR CERE";"Invalide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"15800";"Cantal";"Auvergne-Rhône-Alpes";"92.00Z";"1-005866";"";"45.01589468868463";"2.609215651921019"
"SPLENDID SAINT MARTIN";"SPLENDID SAINT MARTIN";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"75010";"Paris";"Île-de-France";"90.01Z";"1-005870";"2025-10-12";"48.87000219880471";"2.371045328493689"
"MUSEE D'ART DE TOULON -MAT";"COMMUNE DE TOULON";"Valide";"un organisme public ou mixte";"83000";"Var";"Provence-Alpes-Côte d'Azur";"84.11Z";"1-005926";"2025-11-07";"43.10635772352976";"5.955130249548276"
"Château de Versailles : Cour annexe sud de la Grande Ecurie";"ETABLISSEMENT PUBLIC DU CHATEAU DU MUSEE ET DU DOMAINE NATIONAL DE VERSAILLES";"Valide";"un organisme public ou mixte";"78000";"Yvelines";"Île-de-France";"91.03Z";"1-005936";"2025-10-17";"48.8284864290046";"2.148481478955964"
"L'ArTisterie";"TCHOOKAR";"Valide";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"38600";"Isère";"Auvergne-Rhône-Alpes";"90.01Z";"1-005957";"2025-10-15";"45.190724773101365";"5.651432121380991"
